longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bedrooms_per_room,population_per_household,households_per_population,ocean_1H_OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR_BAY,ocean_NEAR_OCEAN,median_house_value_log
-122.22,37.8,52.0,2286.0,464.0,1073.0,441.0,3.0298,199600.0,NEAR BAY,0.20297462817147857,2.433106575963719,0.4109972041006524,False,False,False,True,False,12.20407565286699
-122.22,37.8,52.0,2721.0,541.0,1185.0,515.0,4.5428,239800.0,NEAR BAY,0.1988239617787578,2.3009708737864076,0.4345991561181435,False,False,False,True,False,12.38756469170864
-122.22,37.81,52.0,2024.0,339.0,756.0,340.0,4.072,270100.0,NEAR BAY,0.1674901185770751,2.223529411764706,0.4497354497354497,False,False,False,True,False,12.506551242106323
-122.22,37.81,52.0,2944.0,536.0,1034.0,521.0,5.3509,302100.0,NEAR BAY,0.18206521739130435,1.9846449136276392,0.5038684719535783,False,False,False,True,False,12.618516677531483
-122.23,37.8,52.0,2033.0,486.0,787.0,459.0,3.1603,269500.0,NEAR BAY,0.23905558288243975,1.7145969498910676,0.5832274459974587,False,False,False,True,False,12.504327379899443
-122.23,37.81,52.0,1433.0,229.0,612.0,213.0,4.7708,314700.0,NEAR BAY,0.159804605722261,2.8732394366197185,0.3480392156862745,False,False,False,True,False,12.659378260676938
-122.22,37.81,52.0,2927.0,402.0,1021.0,380.0,8.1564,390100.0,NEAR BAY,0.13734198838401093,2.6868421052631577,0.3721841332027424,False,False,False,True,False,12.874160958936733
-122.23,37.81,52.0,2315.0,292.0,861.0,258.0,8.8793,410300.0,NEAR BAY,0.126133909287257,3.3372093023255816,0.29965156794425085,False,False,False,True,False,12.924646315668351
-122.24,37.81,52.0,2485.0,313.0,953.0,327.0,6.8591,352400.0,NEAR BAY,0.12595573440643862,2.914373088685015,0.34312696747114374,False,False,False,True,False,12.772525010724586
-122.24,37.81,52.0,1490.0,238.0,634.0,256.0,6.0302,287300.0,NEAR BAY,0.1597315436241611,2.4765625,0.4037854889589905,False,False,False,True,False,12.568285725643538
-122.23,37.81,52.0,2814.0,365.0,878.0,352.0,7.508,348700.0,NEAR BAY,0.1297085998578536,2.4943181818181817,0.4009111617312073,False,False,False,True,False,12.761970100454297
-122.24,37.81,52.0,2093.0,550.0,918.0,483.0,2.7477,243800.0,NEAR BAY,0.26278069756330624,1.9006211180124224,0.5261437908496732,False,False,False,True,False,12.40410759774362
-122.24,37.8,52.0,888.0,168.0,360.0,175.0,2.1944,211500.0,NEAR BAY,0.1891891891891892,2.057142857142857,0.4861111111111111,False,False,False,True,False,12.261985005589679
-122.25,37.8,52.0,2087.0,510.0,1197.0,488.0,3.0149,218400.0,NEAR BAY,0.24436990896023,2.4528688524590163,0.4076858813700919,False,False,False,True,False,12.294088101596984
-122.24,37.81,52.0,2513.0,502.0,1048.0,518.0,3.675,269900.0,NEAR BAY,0.19976124154397135,2.023166023166023,0.49427480916030536,False,False,False,True,False,12.505810504075185
-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,218800.0,NEAR BAY,0.2583539603960396,1.8380187416331994,0.5440640932265113,False,False,False,True,False,12.295917919903431
-122.25,37.8,42.0,4120.0,1065.0,1715.0,1015.0,2.9345,225000.0,NEAR BAY,0.25849514563106796,1.6896551724137931,0.5918367346938775,False,False,False,True,False,12.323860125621126
-122.25,37.8,43.0,2364.0,792.0,1359.0,722.0,2.1429,250000.0,NEAR BAY,0.3350253807106599,1.8822714681440442,0.5312729948491538,False,False,False,True,False,12.429220196836383
-122.25,37.8,41.0,1471.0,469.0,1062.0,413.0,1.6121,171400.0,NEAR BAY,0.318830727396329,2.5714285714285716,0.3888888888888889,False,False,False,True,False,12.051761119434515
-122.25,37.8,29.0,2468.0,864.0,1335.0,773.0,1.3929,193800.0,NEAR BAY,0.3500810372771475,1.7270375161707632,0.5790262172284644,False,False,False,True,False,12.174587138384211
-122.24,37.79,27.0,1632.0,492.0,1171.0,429.0,2.3173,125000.0,NEAR BAY,0.3014705882352941,2.7296037296037294,0.3663535439795047,False,False,False,True,False,11.736077016252437
-122.25,37.79,45.0,1786.0,526.0,1475.0,460.0,1.7772,97500.0,NEAR BAY,0.2945128779395297,3.2065217391304346,0.31186440677966104,False,False,False,True,False,11.487617913343598
-122.25,37.79,50.0,629.0,188.0,742.0,196.0,2.6458,125000.0,NEAR BAY,0.2988871224165342,3.7857142857142856,0.2641509433962264,False,False,False,True,False,11.736077016252437
-122.25,37.79,52.0,1339.0,391.0,1086.0,363.0,2.181,138800.0,NEAR BAY,0.29200896191187453,2.9917355371900825,0.3342541436464088,False,False,False,True,False,11.840796531639839
-122.25,37.8,36.0,1678.0,606.0,1645.0,543.0,2.2303,116700.0,NEAR BAY,0.36114421930870083,3.029465930018416,0.33009118541033433,False,False,False,True,False,11.667370387218226
-122.25,37.8,43.0,2344.0,647.0,1710.0,644.0,1.6504,151800.0,NEAR BAY,0.27602389078498296,2.6552795031055902,0.37660818713450295,False,False,False,True,False,11.930325731537252
-122.24,37.8,52.0,996.0,228.0,731.0,228.0,2.2697,127000.0,NEAR BAY,0.2289156626506024,3.206140350877193,0.3119015047879617,False,False,False,True,False,11.751950239425476
-122.24,37.8,52.0,1591.0,373.0,1118.0,347.0,2.1563,128600.0,NEAR BAY,0.23444374607165305,3.2219020172910664,0.3103756708407871,False,False,False,True,False,11.76446986680519
-122.24,37.8,52.0,1586.0,398.0,1006.0,335.0,2.1348,140600.0,NEAR BAY,0.2509457755359395,3.002985074626866,0.33300198807157055,False,False,False,True,False,11.853681370708943
-122.24,37.8,47.0,2046.0,588.0,1213.0,554.0,2.6292,182700.0,NEAR BAY,0.2873900293255132,2.1895306859205776,0.45671887881286066,False,False,False,True,False,12.115606215804869
-122.23,37.8,52.0,1192.0,289.0,772.0,257.0,2.3833,146900.0,NEAR BAY,0.2424496644295302,3.0038910505836576,0.3329015544041451,False,False,False,True,False,11.897514169490739
-122.24,37.8,52.0,1803.0,420.0,1321.0,401.0,2.957,122800.0,NEAR BAY,0.23294509151414308,3.29426433915212,0.303557910673732,False,False,False,True,False,11.718320437984499
-122.24,37.8,49.0,2838.0,749.0,1487.0,677.0,2.5238,169300.0,NEAR BAY,0.2639182522903453,2.1964549483013296,0.45527908540685946,False,False,False,True,False,12.039433474778324
-122.23,37.8,52.0,783.0,184.0,488.0,186.0,1.9375,126600.0,NEAR BAY,0.23499361430395913,2.6236559139784945,0.38114754098360654,False,False,False,True,False,11.748795687555171
-122.23,37.8,51.0,1590.0,414.0,949.0,392.0,1.9028,127900.0,NEAR BAY,0.26037735849056604,2.420918367346939,0.4130663856691254,False,False,False,True,False,11.759011806144656
-122.23,37.8,50.0,1746.0,480.0,1149.0,415.0,2.25,123500.0,NEAR BAY,0.27491408934707906,2.7686746987951807,0.36118363794604,False,False,False,True,False,11.724004532183379
-122.23,37.8,52.0,1252.0,299.0,844.0,280.0,2.3929,111900.0,NEAR BAY,0.2388178913738019,3.0142857142857142,0.33175355450236965,False,False,False,True,False,11.625369830810577
-122.23,37.79,43.0,5963.0,1344.0,4367.0,1231.0,2.1917,112800.0,NEAR BAY,0.2253899044105316,3.5475223395613322,0.2818868788642088,False,False,False,True,False,11.633380483255026
-122.23,37.79,52.0,1783.0,395.0,1659.0,412.0,2.9357,107900.0,NEAR BAY,0.22153673583847447,4.026699029126213,0.24834237492465341,False,False,False,True,False,11.588969419043872
-122.23,37.79,30.0,999.0,264.0,1011.0,263.0,1.8854,137500.0,NEAR BAY,0.26426426426426425,3.844106463878327,0.26013847675568746,False,False,False,True,False,11.83138646878959
-122.24,37.79,39.0,1469.0,431.0,1464.0,389.0,2.1638,105500.0,NEAR BAY,0.29339686861810754,3.763496143958869,0.2657103825136612,False,False,False,True,False,11.566475710526321
-122.24,37.79,47.0,1372.0,395.0,1237.0,303.0,2.125,95500.0,NEAR BAY,0.2879008746355685,4.082508250825082,0.24494745351657235,False,False,False,True,False,11.466891997618188
-122.24,37.79,52.0,674.0,180.0,647.0,168.0,3.375,116100.0,NEAR BAY,0.26706231454005935,3.8511904761904763,0.2596599690880989,False,False,False,True,False,11.662215780913316
-122.24,37.79,43.0,1626.0,376.0,1284.0,357.0,2.2542,112200.0,NEAR BAY,0.23124231242312424,3.596638655462185,0.2780373831775701,False,False,False,True,False,11.628047184686986
-122.25,37.79,51.0,175.0,43.0,228.0,55.0,2.1,75000.0,NEAR BAY,0.24571428571428572,4.1454545454545455,0.2412280701754386,False,False,False,True,False,11.225256725762893
-122.25,37.79,39.0,461.0,129.0,381.0,123.0,1.6,112500.0,NEAR BAY,0.279826464208243,3.097560975609756,0.3228346456692913,False,False,False,True,False,11.630717389475995
-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625,125000.0,NEAR BAY,0.26274944567627495,3.7268722466960353,0.26832151300236406,False,False,False,True,False,11.736077016252437
-122.26,37.8,20.0,2373.0,779.0,1659.0,676.0,1.6929,115000.0,NEAR BAY,0.3282764433206911,2.4541420118343193,0.4074743821579265,False,False,False,True,False,11.652696102959753
-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,95000.0,NEAR BAY,0.3273657289002558,3.7681159420289854,0.2653846153846154,False,False,False,True,False,11.461642696843066
-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2.59,96400.0,NEAR BAY,0.2647317502198769,3.3436293436293436,0.29907621247113164,False,False,False,True,False,11.476271853988816
-122.23,37.77,52.0,769.0,206.0,612.0,183.0,2.57,72000.0,NEAR BAY,0.26788036410923277,3.3442622950819674,0.29901960784313725,False,False,False,True,False,11.184435286790631
-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,71300.0,NEAR BAY,0.3093220338983051,3.2936507936507935,0.3036144578313253,False,False,False,True,False,11.174665631549477
-122.23,37.78,52.0,862.0,215.0,994.0,213.0,3.0257,80800.0,NEAR BAY,0.2494199535962877,4.666666666666667,0.21428571428571427,False,False,False,True,False,11.299744620670225
-122.22,37.78,50.0,1920.0,530.0,1525.0,477.0,1.4886,128800.0,NEAR BAY,0.2760416666666667,3.19706498951782,0.31278688524590165,False,False,False,True,False,11.766023856597407
-122.23,37.78,43.0,1420.0,472.0,1506.0,438.0,1.9338,112500.0,NEAR BAY,0.3323943661971831,3.4383561643835616,0.2908366533864542,False,False,False,True,False,11.630717389475995
-122.23,37.78,52.0,986.0,258.0,1008.0,255.0,1.4844,119400.0,NEAR BAY,0.2616632860040568,3.9529411764705884,0.25297619047619047,False,False,False,True,False,11.690242855114947
-122.23,37.78,44.0,2340.0,825.0,2813.0,751.0,1.6009,118100.0,NEAR BAY,0.3525641025641026,3.745672436750999,0.2669747600426591,False,False,False,True,False,11.679295469550114
-122.23,37.79,48.0,1696.0,396.0,1481.0,343.0,2.0375,122500.0,NEAR BAY,0.23349056603773585,4.317784256559767,0.23160027008777853,False,False,False,True,False,11.715874472198905
-122.23,37.79,49.0,1175.0,217.0,859.0,219.0,2.293,106300.0,NEAR BAY,0.18468085106382978,3.922374429223744,0.2549476135040745,False,False,False,True,False,11.574029971623514
-122.22,37.79,37.0,2343.0,574.0,1608.0,523.0,2.1494,132500.0,NEAR BAY,0.24498506188647035,3.074569789674952,0.3252487562189055,False,False,False,True,False,11.794345471549745
-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1.6198,122700.0,NEAR BAY,0.23770491803278687,3.0357142857142856,0.32941176470588235,False,False,False,True,False,11.717505780625043
-122.23,37.79,40.0,930.0,199.0,564.0,184.0,1.3281,113300.0,NEAR BAY,0.21397849462365592,3.0652173913043477,0.3262411347517731,False,False,False,True,False,11.63780327310248
-122.22,37.79,44.0,1487.0,314.0,961.0,272.0,3.5156,109500.0,NEAR BAY,0.21116341627437793,3.5330882352941178,0.28303850156087407,False,False,False,True,False,11.603688960617083
-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,3.9048,164700.0,NEAR BAY,0.20151869158878505,3.318248175182482,0.30136383633963926,False,False,False,True,False,12.011886987792716
-122.21,37.79,52.0,762.0,190.0,600.0,195.0,3.0893,125000.0,NEAR BAY,0.24934383202099739,3.076923076923077,0.325,False,False,False,True,False,11.736077016252437
-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,2.6042,124700.0,NEAR BAY,0.24302620456466612,3.1252371916508537,0.31997571341833636,False,False,False,True,False,11.733674150882164
-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,2.5,136700.0,NEAR BAY,0.24644030668127054,2.832547169811321,0.3530391340549542,False,False,False,True,False,11.825551337974238
-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,2.7969,141700.0,NEAR BAY,0.23319121023286324,3.2883156297420335,0.3041070604522381,False,False,False,True,False,11.86147448281689
-122.2,37.79,29.0,1640.0,376.0,939.0,340.0,2.8321,150000.0,NEAR BAY,0.22926829268292684,2.761764705882353,0.362087326943557,False,False,False,True,False,11.918397239722838
-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,138800.0,NEAR BAY,0.19896305897602073,2.941780821917808,0.33993015133876603,False,False,False,True,False,11.840796531639839
-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,139200.0,NEAR BAY,0.2356175972927242,2.939922480620155,0.34014502307185235,False,False,False,True,False,11.843674210764698
-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875,143800.0,NEAR BAY,0.2343839541547278,2.961139896373057,0.33770778652668415,False,False,False,True,False,11.876185678347824
-122.21,37.8,39.0,2003.0,500.0,1109.0,464.0,3.0682,156500.0,NEAR BAY,0.24962556165751373,2.3900862068965516,0.41839495040577096,False,False,False,True,False,11.960817678718287
-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3.0757,151000.0,NEAR BAY,0.22150644202180378,2.7376681614349776,0.3652743652743653,False,False,False,True,False,11.92504173829169
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,273000.0,NEAR BAY,0.1638752052545156,2.4505494505494507,0.4080717488789238,False,False,False,True,False,12.51723073716405
-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,217100.0,NEAR BAY,0.18939883645765998,2.6343283582089554,0.37960339943342775,False,False,False,True,False,12.288117962028046
-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,3.4861,187100.0,NEAR BAY,0.2020460358056266,2.6671388101983005,0.3749336165693043,False,False,False,True,False,12.139403856983334
-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5.1184,239600.0,NEAR BAY,0.17101449275362318,2.364705882352941,0.4228855721393035,False,False,False,True,False,12.386730318837426
-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977,229700.0,NEAR BAY,0.19909159727479184,2.007936507936508,0.4980237154150198,False,False,False,True,False,12.344533742172285
-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744,257300.0,NEAR BAY,0.15289256198347106,2.563025210084034,0.3901639344262295,False,False,False,True,False,12.45800188477608
-122.19,37.8,46.0,1938.0,341.0,768.0,332.0,4.2727,246900.0,NEAR BAY,0.17595459236326108,2.3132530120481927,0.4322916666666667,False,False,False,True,False,12.41674272554783
-122.19,37.79,50.0,968.0,195.0,462.0,184.0,2.9844,179900.0,NEAR BAY,0.20144628099173553,2.510869565217391,0.39826839826839827,False,False,False,True,False,12.100161978566867
-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,4.1739,169600.0,NEAR BAY,0.24150943396226415,2.8382978723404255,0.3523238380809595,False,False,False,True,False,12.041203898548972
-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3.8487,203300.0,NEAR BAY,0.19843214110730034,2.654135338345865,0.37677053824362605,False,False,False,True,False,12.222442918443495
-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114,263400.0,NEAR BAY,0.14947600661886376,2.299638989169675,0.434850863422292,False,False,False,True,False,12.481432864791325
-122.19,37.79,45.0,2718.0,451.0,1106.0,454.0,4.6563,231800.0,NEAR BAY,0.1659308314937454,2.436123348017621,0.4104882459312839,False,False,False,True,False,12.35363452394233
-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,2.9297,140500.0,NEAR BAY,0.24204834605597964,2.596412556053812,0.385146804835924,False,False,False,True,False,11.852969885168331
-122.2,37.79,35.0,1802.0,459.0,1009.0,390.0,2.3036,126000.0,NEAR BAY,0.25471698113207547,2.5871794871794873,0.3865213082259663,False,False,False,True,False,11.744045122410057
-122.2,37.79,49.0,882.0,195.0,737.0,210.0,2.6667,122000.0,NEAR BAY,0.22108843537414966,3.5095238095238095,0.28493894165535955,False,False,False,True,False,11.711784520403112
-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,134700.0,NEAR BAY,0.27884022208513265,2.7576374745417516,0.362629246676514,False,False,False,True,False,11.810812786275873
-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,2.4167,139400.0,NEAR BAY,0.2520094562647754,3.2278481012658227,0.30980392156862746,False,False,False,True,False,11.845109950883979
-122.2,37.79,45.0,2021.0,528.0,1410.0,480.0,2.7788,115400.0,NEAR BAY,0.2612568035625928,2.9375,0.3404255319148936,False,False,False,True,False,11.656168298529856
-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,137300.0,NEAR BAY,0.2268870031263957,2.4428822495606326,0.4093525179856115,False,False,False,True,False,11.829930875050733
-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,1.8472,137000.0,NEAR BAY,0.2031144211238998,3.95910780669145,0.25258215962441316,False,False,False,True,False,11.827743504053695
-122.21,37.78,52.0,1056.0,224.0,792.0,245.0,2.6583,142600.0,NEAR BAY,0.21212121212121213,3.23265306122449,0.30934343434343436,False,False,False,True,False,11.867805799560465
-122.21,37.78,49.0,898.0,244.0,779.0,245.0,3.0536,137500.0,NEAR BAY,0.2717149220489978,3.179591836734694,0.31450577663671375,False,False,False,True,False,11.83138646878959
-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,111700.0,NEAR BAY,0.23921832884097036,3.719672131147541,0.26884089907448216,False,False,False,True,False,11.623580937568695
-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1.7188,126800.0,NEAR BAY,0.2702702702702703,3.0147420147420148,0.33170334148329256,False,False,False,True,False,11.750374207389497
-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625,111300.0,NEAR BAY,0.2814982973893303,3.12448132780083,0.3200531208499336,False,False,False,True,False,11.61999352194924
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,114800.0,NEAR BAY,0.23076923076923078,4.051851851851852,0.24680073126142596,False,False,False,True,False,11.650955473631058
-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,102300.0,NEAR BAY,0.26632882882882886,4.1068181818181815,0.24349750968456005,False,False,False,True,False,11.535674727063007
-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,131900.0,NEAR BAY,0.3063170441001192,3.4343434343434343,0.2911764705882353,False,False,False,True,False,11.789806920177805
-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,119100.0,NEAR BAY,0.28283445326817347,3.926208651399491,0.254698639014906,False,False,False,True,False,11.687727151613768
-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,80600.0,NEAR BAY,0.2211267605633803,3.6166666666666667,0.2764976958525346,False,False,False,True,False,11.297266335365645
-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,80600.0,NEAR BAY,0.2927241962774958,2.576642335766423,0.3881019830028329,False,False,False,True,False,11.297266335365645
-122.21,37.77,52.0,745.0,153.0,473.0,149.0,2.6765,88800.0,NEAR BAY,0.20536912751677852,3.174496644295302,0.3150105708245243,False,False,False,True,False,11.394153190178114
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,102400.0,NEAR BAY,0.21919014084507044,3.3561076604554865,0.29796421961752007,False,False,False,True,False,11.536651757164861
-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2.3309,98700.0,NEAR BAY,0.3038897893030794,3.34180790960452,0.2992392223161454,False,False,False,True,False,11.499850357082506
-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2.2604,100000.0,NEAR BAY,0.3225172074729597,3.0180505415162453,0.33133971291866027,False,False,False,True,False,11.51293546492023
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,92300.0,NEAR BAY,0.27253218884120173,3.4220532319391634,0.2922222222222222,False,False,False,True,False,11.43281025466844
-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562,94800.0,NEAR BAY,0.2220156191892897,3.515828677839851,0.2844279661016949,False,False,False,True,False,11.459535236710686
